attack_id,start,end,sensor,std_ratio
3550,2015-12-28 14:45:15,2015-12-28 14:45:17,PIT503,1.5002
3550,2015-12-28 14:45:15,2015-12-28 14:45:17,DPIT301,1.4644
3550,2015-12-28 14:45:15,2015-12-28 14:45:17,FIT503,1.4249
3551,2015-12-28 14:45:19,2015-12-28 14:45:19,FIT101,
3551,2015-12-28 14:45:19,2015-12-28 14:45:19,LIT101,
3551,2015-12-28 14:45:19,2015-12-28 14:45:19,MV101,
3551,2015-12-28 14:45:19,2015-12-28 14:45:19,P101,
3551,2015-12-28 14:45:19,2015-12-28 14:45:19,P102,
3552,2015-12-28 14:45:22,2015-12-28 14:45:22,FIT101,
3552,2015-12-28 14:45:22,2015-12-28 14:45:22,LIT101,
3552,2015-12-28 14:45:22,2015-12-28 14:45:22,MV101,
3552,2015-12-28 14:45:22,2015-12-28 14:45:22,P101,
3552,2015-12-28 14:45:22,2015-12-28 14:45:22,P102,
3553,2015-12-28 14:45:25,2015-12-28 14:45:25,FIT101,
3553,2015-12-28 14:45:25,2015-12-28 14:45:25,LIT101,
3553,2015-12-28 14:45:25,2015-12-28 14:45:25,MV101,
3553,2015-12-28 14:45:25,2015-12-28 14:45:25,P101,
3553,2015-12-28 14:45:25,2015-12-28 14:45:25,P102,
3554,2015-12-28 14:45:34,2015-12-28 14:45:36,LIT101,1.7949
3554,2015-12-28 14:45:34,2015-12-28 14:45:36,FIT504,1.6
3554,2015-12-28 14:45:34,2015-12-28 14:45:36,FIT503,1.4671
3554,2015-12-28 14:45:34,2015-12-28 14:45:36,AIT501,1.3864
3554,2015-12-28 14:45:34,2015-12-28 14:45:36,AIT402,1.3313
3555,2015-12-28 14:45:38,2015-12-28 14:45:39,DPIT301,1.7606
3555,2015-12-28 14:45:38,2015-12-28 14:45:39,AIT402,1.7095
3555,2015-12-28 14:45:38,2015-12-28 14:45:39,P404,1.4142
3555,2015-12-28 14:45:38,2015-12-28 14:45:39,P501,1.4142
3555,2015-12-28 14:45:38,2015-12-28 14:45:39,P101,1.4142
3556,2015-12-28 14:45:49,2015-12-28 14:45:49,FIT101,
3556,2015-12-28 14:45:49,2015-12-28 14:45:49,LIT101,
3556,2015-12-28 14:45:49,2015-12-28 14:45:49,MV101,
3556,2015-12-28 14:45:49,2015-12-28 14:45:49,P101,
3556,2015-12-28 14:45:49,2015-12-28 14:45:49,P102,
3557,2015-12-28 14:45:57,2015-12-28 14:45:58,AIT401,2.2157
3557,2015-12-28 14:45:57,2015-12-28 14:45:58,AIT501,1.7618
3557,2015-12-28 14:45:57,2015-12-28 14:45:58,LIT101,1.4205
3557,2015-12-28 14:45:57,2015-12-28 14:45:58,P401,1.4143
3557,2015-12-28 14:45:57,2015-12-28 14:45:58,P302,1.4142
3558,2015-12-28 14:46:02,2015-12-28 14:46:02,FIT101,
3558,2015-12-28 14:46:02,2015-12-28 14:46:02,LIT101,
3558,2015-12-28 14:46:02,2015-12-28 14:46:02,MV101,
3558,2015-12-28 14:46:02,2015-12-28 14:46:02,P101,
3558,2015-12-28 14:46:02,2015-12-28 14:46:02,P102,
3559,2015-12-28 14:46:09,2015-12-28 14:46:09,FIT101,
3559,2015-12-28 14:46:09,2015-12-28 14:46:09,LIT101,
3559,2015-12-28 14:46:09,2015-12-28 14:46:09,MV101,
3559,2015-12-28 14:46:09,2015-12-28 14:46:09,P101,
3559,2015-12-28 14:46:09,2015-12-28 14:46:09,P102,
3560,2015-12-28 14:46:13,2015-12-28 14:46:13,FIT101,
3560,2015-12-28 14:46:13,2015-12-28 14:46:13,LIT101,
3560,2015-12-28 14:46:13,2015-12-28 14:46:13,MV101,
3560,2015-12-28 14:46:13,2015-12-28 14:46:13,P101,
3560,2015-12-28 14:46:13,2015-12-28 14:46:13,P102,
3561,2015-12-28 14:46:15,2015-12-28 14:46:16,AIT203,2.0715
3561,2015-12-28 14:46:15,2015-12-28 14:46:16,AIT402,1.9283
3561,2015-12-28 14:46:15,2015-12-28 14:46:16,PIT501,1.6858
3561,2015-12-28 14:46:15,2015-12-28 14:46:16,AIT501,1.6428
3561,2015-12-28 14:46:15,2015-12-28 14:46:16,AIT202,1.5137
3562,2015-12-28 14:46:18,2015-12-28 14:46:20,DPIT301,1.7608
3562,2015-12-28 14:46:18,2015-12-28 14:46:20,AIT502,1.666
3562,2015-12-28 14:46:18,2015-12-28 14:46:20,AIT201,1.4811
3562,2015-12-28 14:46:18,2015-12-28 14:46:20,AIT401,1.4688
3562,2015-12-28 14:46:18,2015-12-28 14:46:20,FIT501,1.4355
3563,2015-12-28 14:46:24,2015-12-28 14:46:24,FIT101,
3563,2015-12-28 14:46:24,2015-12-28 14:46:24,LIT101,
3563,2015-12-28 14:46:24,2015-12-28 14:46:24,MV101,
3563,2015-12-28 14:46:24,2015-12-28 14:46:24,P101,
3563,2015-12-28 14:46:24,2015-12-28 14:46:24,P102,
3564,2015-12-28 14:46:35,2015-12-28 14:46:36,FIT101,1.4701
3564,2015-12-28 14:46:35,2015-12-28 14:46:36,FIT504,1.4275
3564,2015-12-28 14:46:35,2015-12-28 14:46:36,P203,1.4143
3564,2015-12-28 14:46:35,2015-12-28 14:46:36,P401,1.4143
3564,2015-12-28 14:46:35,2015-12-28 14:46:36,P404,1.4142
3565,2015-12-28 14:46:41,2015-12-28 14:46:41,FIT101,
3565,2015-12-28 14:46:41,2015-12-28 14:46:41,LIT101,
3565,2015-12-28 14:46:41,2015-12-28 14:46:41,MV101,
3565,2015-12-28 14:46:41,2015-12-28 14:46:41,P101,
3565,2015-12-28 14:46:41,2015-12-28 14:46:41,P102,
3566,2015-12-28 14:46:43,2015-12-28 14:46:46,PIT501,1.481
3566,2015-12-28 14:46:43,2015-12-28 14:46:46,AIT202,1.2966
3566,2015-12-28 14:46:43,2015-12-28 14:46:46,AIT501,1.2586
3566,2015-12-28 14:46:43,2015-12-28 14:46:46,FIT504,1.2035
3566,2015-12-28 14:46:43,2015-12-28 14:46:46,FIT503,1.1754
3567,2015-12-28 14:46:52,2015-12-28 14:46:52,FIT101,
3567,2015-12-28 14:46:52,2015-12-28 14:46:52,LIT101,
3567,2015-12-28 14:46:52,2015-12-28 14:46:52,MV101,
3567,2015-12-28 14:46:52,2015-12-28 14:46:52,P101,
3567,2015-12-28 14:46:52,2015-12-28 14:46:52,P102,
3568,2015-12-28 14:46:55,2015-12-28 14:46:55,FIT101,
3568,2015-12-28 14:46:55,2015-12-28 14:46:55,LIT101,
3568,2015-12-28 14:46:55,2015-12-28 14:46:55,MV101,
3568,2015-12-28 14:46:55,2015-12-28 14:46:55,P101,
3568,2015-12-28 14:46:55,2015-12-28 14:46:55,P102,
3569,2015-12-28 14:46:59,2015-12-28 14:46:59,FIT101,
3569,2015-12-28 14:46:59,2015-12-28 14:46:59,LIT101,
3569,2015-12-28 14:46:59,2015-12-28 14:46:59,MV101,
3569,2015-12-28 14:46:59,2015-12-28 14:46:59,P101,
3569,2015-12-28 14:46:59,2015-12-28 14:46:59,P102,
3570,2015-12-28 14:47:01,2015-12-28 14:47:01,FIT101,
3570,2015-12-28 14:47:01,2015-12-28 14:47:01,LIT101,
3570,2015-12-28 14:47:01,2015-12-28 14:47:01,MV101,
3570,2015-12-28 14:47:01,2015-12-28 14:47:01,P101,
3570,2015-12-28 14:47:01,2015-12-28 14:47:01,P102,
3571,2015-12-28 14:47:03,2015-12-28 14:47:03,FIT101,
3571,2015-12-28 14:47:03,2015-12-28 14:47:03,LIT101,
3571,2015-12-28 14:47:03,2015-12-28 14:47:03,MV101,
3571,2015-12-28 14:47:03,2015-12-28 14:47:03,P101,
3571,2015-12-28 14:47:03,2015-12-28 14:47:03,P102,
3572,2015-12-28 14:47:05,2015-12-28 14:47:05,FIT101,
3572,2015-12-28 14:47:05,2015-12-28 14:47:05,LIT101,
3572,2015-12-28 14:47:05,2015-12-28 14:47:05,MV101,
3572,2015-12-28 14:47:05,2015-12-28 14:47:05,P101,
3572,2015-12-28 14:47:05,2015-12-28 14:47:05,P102,
3573,2015-12-28 14:47:08,2015-12-28 14:47:08,FIT101,
3573,2015-12-28 14:47:08,2015-12-28 14:47:08,LIT101,
3573,2015-12-28 14:47:08,2015-12-28 14:47:08,MV101,
3573,2015-12-28 14:47:08,2015-12-28 14:47:08,P101,
3573,2015-12-28 14:47:08,2015-12-28 14:47:08,P102,
3574,2015-12-28 14:47:14,2015-12-28 14:47:14,FIT101,
3574,2015-12-28 14:47:14,2015-12-28 14:47:14,LIT101,
3574,2015-12-28 14:47:14,2015-12-28 14:47:14,MV101,
3574,2015-12-28 14:47:14,2015-12-28 14:47:14,P101,
3574,2015-12-28 14:47:14,2015-12-28 14:47:14,P102,
3575,2015-12-28 14:47:16,2015-12-28 14:47:16,FIT101,
3575,2015-12-28 14:47:16,2015-12-28 14:47:16,LIT101,
3575,2015-12-28 14:47:16,2015-12-28 14:47:16,MV101,
3575,2015-12-28 14:47:16,2015-12-28 14:47:16,P101,
3575,2015-12-28 14:47:16,2015-12-28 14:47:16,P102,
3576,2015-12-28 14:47:22,2015-12-28 14:47:22,FIT101,
3576,2015-12-28 14:47:22,2015-12-28 14:47:22,LIT101,
3576,2015-12-28 14:47:22,2015-12-28 14:47:22,MV101,
3576,2015-12-28 14:47:22,2015-12-28 14:47:22,P101,
3576,2015-12-28 14:47:22,2015-12-28 14:47:22,P102,
3577,2015-12-28 14:47:24,2015-12-28 14:47:24,FIT101,
3577,2015-12-28 14:47:24,2015-12-28 14:47:24,LIT101,
3577,2015-12-28 14:47:24,2015-12-28 14:47:24,MV101,
3577,2015-12-28 14:47:24,2015-12-28 14:47:24,P101,
3577,2015-12-28 14:47:24,2015-12-28 14:47:24,P102,
3578,2015-12-28 14:47:26,2015-12-28 14:47:26,FIT101,
3578,2015-12-28 14:47:26,2015-12-28 14:47:26,LIT101,
3578,2015-12-28 14:47:26,2015-12-28 14:47:26,MV101,
3578,2015-12-28 14:47:26,2015-12-28 14:47:26,P101,
3578,2015-12-28 14:47:26,2015-12-28 14:47:26,P102,
3579,2015-12-28 14:47:33,2015-12-28 14:47:33,FIT101,
3579,2015-12-28 14:47:33,2015-12-28 14:47:33,LIT101,
3579,2015-12-28 14:47:33,2015-12-28 14:47:33,MV101,
3579,2015-12-28 14:47:33,2015-12-28 14:47:33,P101,
3579,2015-12-28 14:47:33,2015-12-28 14:47:33,P102,
3580,2015-12-28 14:47:36,2015-12-28 14:47:36,FIT101,
3580,2015-12-28 14:47:36,2015-12-28 14:47:36,LIT101,
3580,2015-12-28 14:47:36,2015-12-28 14:47:36,MV101,
3580,2015-12-28 14:47:36,2015-12-28 14:47:36,P101,
3580,2015-12-28 14:47:36,2015-12-28 14:47:36,P102,
3581,2015-12-28 14:47:41,2015-12-28 14:47:41,FIT101,
3581,2015-12-28 14:47:41,2015-12-28 14:47:41,LIT101,
3581,2015-12-28 14:47:41,2015-12-28 14:47:41,MV101,
3581,2015-12-28 14:47:41,2015-12-28 14:47:41,P101,
3581,2015-12-28 14:47:41,2015-12-28 14:47:41,P102,
3582,2015-12-28 14:47:44,2015-12-28 14:47:44,FIT101,
3582,2015-12-28 14:47:44,2015-12-28 14:47:44,LIT101,
3582,2015-12-28 14:47:44,2015-12-28 14:47:44,MV101,
3582,2015-12-28 14:47:44,2015-12-28 14:47:44,P101,
3582,2015-12-28 14:47:44,2015-12-28 14:47:44,P102,
3583,2015-12-28 14:47:50,2015-12-28 14:47:50,FIT101,
3583,2015-12-28 14:47:50,2015-12-28 14:47:50,LIT101,
3583,2015-12-28 14:47:50,2015-12-28 14:47:50,MV101,
3583,2015-12-28 14:47:50,2015-12-28 14:47:50,P101,
3583,2015-12-28 14:47:50,2015-12-28 14:47:50,P102,
3584,2015-12-28 14:47:54,2015-12-28 14:47:55,AIT504,1.9889
3584,2015-12-28 14:47:54,2015-12-28 14:47:55,AIT502,1.8458
3584,2015-12-28 14:47:54,2015-12-28 14:47:55,PIT502,1.6164
3584,2015-12-28 14:47:54,2015-12-28 14:47:55,PIT501,1.5126
3584,2015-12-28 14:47:54,2015-12-28 14:47:55,FIT501,1.4889
3585,2015-12-28 14:47:58,2015-12-28 14:47:59,FIT501,1.8485
3585,2015-12-28 14:47:58,2015-12-28 14:47:59,LIT401,1.7761
3585,2015-12-28 14:47:58,2015-12-28 14:47:59,FIT504,1.7283
3585,2015-12-28 14:47:58,2015-12-28 14:47:59,P203,1.4143
3585,2015-12-28 14:47:58,2015-12-28 14:47:59,P205,1.4143
3586,2015-12-28 14:48:04,2015-12-28 14:48:05,LIT301,2.3615
3586,2015-12-28 14:48:04,2015-12-28 14:48:05,FIT101,2.1308
3586,2015-12-28 14:48:04,2015-12-28 14:48:05,AIT504,2.0955
3586,2015-12-28 14:48:04,2015-12-28 14:48:05,AIT402,1.7138
3586,2015-12-28 14:48:04,2015-12-28 14:48:05,AIT202,1.5772
3587,2015-12-28 14:48:07,2015-12-28 14:48:07,FIT101,
3587,2015-12-28 14:48:07,2015-12-28 14:48:07,LIT101,
3587,2015-12-28 14:48:07,2015-12-28 14:48:07,MV101,
3587,2015-12-28 14:48:07,2015-12-28 14:48:07,P101,
3587,2015-12-28 14:48:07,2015-12-28 14:48:07,P102,
3588,2015-12-28 14:48:12,2015-12-28 14:48:13,LIT301,2.0573
3588,2015-12-28 14:48:12,2015-12-28 14:48:13,AIT502,2.0164
3588,2015-12-28 14:48:12,2015-12-28 14:48:13,FIT504,1.9906
3588,2015-12-28 14:48:12,2015-12-28 14:48:13,AIT503,1.8445
3588,2015-12-28 14:48:12,2015-12-28 14:48:13,AIT504,1.7051
3589,2015-12-28 14:48:15,2015-12-28 14:48:15,FIT101,
3589,2015-12-28 14:48:15,2015-12-28 14:48:15,LIT101,
3589,2015-12-28 14:48:15,2015-12-28 14:48:15,MV101,
3589,2015-12-28 14:48:15,2015-12-28 14:48:15,P101,
3589,2015-12-28 14:48:15,2015-12-28 14:48:15,P102,
3590,2015-12-28 14:48:17,2015-12-28 14:48:19,LIT301,1.5435
3590,2015-12-28 14:48:17,2015-12-28 14:48:19,AIT203,1.4568
3590,2015-12-28 14:48:17,2015-12-28 14:48:19,AIT202,1.3764
3590,2015-12-28 14:48:17,2015-12-28 14:48:19,LIT101,1.3457
3590,2015-12-28 14:48:17,2015-12-28 14:48:19,PIT501,1.2628
3591,2015-12-28 14:48:21,2015-12-28 14:48:23,FIT502,1.6459
3591,2015-12-28 14:48:21,2015-12-28 14:48:23,FIT401,1.6111
3591,2015-12-28 14:48:21,2015-12-28 14:48:23,AIT402,1.3673
3591,2015-12-28 14:48:21,2015-12-28 14:48:23,LIT101,1.3411
3591,2015-12-28 14:48:21,2015-12-28 14:48:23,P203,1.1548
3592,2015-12-28 14:48:26,2015-12-28 14:48:27,FIT501,2.2967
3592,2015-12-28 14:48:26,2015-12-28 14:48:27,AIT503,2.2376
3592,2015-12-28 14:48:26,2015-12-28 14:48:27,PIT502,2.0026
3592,2015-12-28 14:48:26,2015-12-28 14:48:27,AIT202,1.9917
3592,2015-12-28 14:48:26,2015-12-28 14:48:27,DPIT301,1.8623
3593,2015-12-28 14:48:32,2015-12-28 14:48:32,FIT101,
3593,2015-12-28 14:48:32,2015-12-28 14:48:32,LIT101,
3593,2015-12-28 14:48:32,2015-12-28 14:48:32,MV101,
3593,2015-12-28 14:48:32,2015-12-28 14:48:32,P101,
3593,2015-12-28 14:48:32,2015-12-28 14:48:32,P102,
3594,2015-12-28 14:48:36,2015-12-28 14:48:37,FIT101,1.492
3594,2015-12-28 14:48:36,2015-12-28 14:48:37,DPIT301,1.4757
3594,2015-12-28 14:48:36,2015-12-28 14:48:37,P203,1.4143
3594,2015-12-28 14:48:36,2015-12-28 14:48:37,P205,1.4143
3594,2015-12-28 14:48:36,2015-12-28 14:48:37,P302,1.4142
3595,2015-12-28 14:48:43,2015-12-28 14:48:44,DPIT301,2.0919
3595,2015-12-28 14:48:43,2015-12-28 14:48:44,AIT201,1.9895
3595,2015-12-28 14:48:43,2015-12-28 14:48:44,LIT101,1.8077
3595,2015-12-28 14:48:43,2015-12-28 14:48:44,PIT503,1.6791
3595,2015-12-28 14:48:43,2015-12-28 14:48:44,AIT503,1.534
3596,2015-12-28 14:48:56,2015-12-28 14:48:56,FIT101,
3596,2015-12-28 14:48:56,2015-12-28 14:48:56,LIT101,
3596,2015-12-28 14:48:56,2015-12-28 14:48:56,MV101,
3596,2015-12-28 14:48:56,2015-12-28 14:48:56,P101,
3596,2015-12-28 14:48:56,2015-12-28 14:48:56,P102,
3597,2015-12-28 14:49:13,2015-12-28 14:49:14,PIT501,2.0632
3597,2015-12-28 14:49:13,2015-12-28 14:49:14,FIT503,1.8871
3597,2015-12-28 14:49:13,2015-12-28 14:49:14,DPIT301,1.8637
3597,2015-12-28 14:49:13,2015-12-28 14:49:14,FIT201,1.7854
3597,2015-12-28 14:49:13,2015-12-28 14:49:14,P401,1.4143
3598,2015-12-28 14:49:16,2015-12-28 14:49:16,FIT101,
3598,2015-12-28 14:49:16,2015-12-28 14:49:16,LIT101,
3598,2015-12-28 14:49:16,2015-12-28 14:49:16,MV101,
3598,2015-12-28 14:49:16,2015-12-28 14:49:16,P101,
3598,2015-12-28 14:49:16,2015-12-28 14:49:16,P102,
3599,2015-12-28 14:49:20,2015-12-28 14:49:20,FIT101,
3599,2015-12-28 14:49:20,2015-12-28 14:49:20,LIT101,
3599,2015-12-28 14:49:20,2015-12-28 14:49:20,MV101,
3599,2015-12-28 14:49:20,2015-12-28 14:49:20,P101,
3599,2015-12-28 14:49:20,2015-12-28 14:49:20,P102,
3600,2015-12-28 14:49:22,2015-12-28 14:49:23,FIT201,2.1133
3600,2015-12-28 14:49:22,2015-12-28 14:49:23,LIT401,2.0671
3600,2015-12-28 14:49:22,2015-12-28 14:49:23,AIT504,1.8339
3600,2015-12-28 14:49:22,2015-12-28 14:49:23,AIT201,1.8179
3600,2015-12-28 14:49:22,2015-12-28 14:49:23,PIT503,1.4161
3601,2015-12-28 14:49:26,2015-12-28 14:49:26,FIT101,
3601,2015-12-28 14:49:26,2015-12-28 14:49:26,LIT101,
3601,2015-12-28 14:49:26,2015-12-28 14:49:26,MV101,
3601,2015-12-28 14:49:26,2015-12-28 14:49:26,P101,
3601,2015-12-28 14:49:26,2015-12-28 14:49:26,P102,
3602,2015-12-28 14:49:28,2015-12-28 14:49:29,AIT504,2.3269
3602,2015-12-28 14:49:28,2015-12-28 14:49:29,FIT301,1.776
3602,2015-12-28 14:49:28,2015-12-28 14:49:29,FIT201,1.5913
3602,2015-12-28 14:49:28,2015-12-28 14:49:29,P203,1.4143
3602,2015-12-28 14:49:28,2015-12-28 14:49:29,P302,1.4142
3603,2015-12-28 14:49:34,2015-12-28 14:49:37,LIT401,1.5103
3603,2015-12-28 14:49:34,2015-12-28 14:49:37,DPIT301,1.431
3603,2015-12-28 14:49:34,2015-12-28 14:49:37,AIT202,1.4286
3603,2015-12-28 14:49:34,2015-12-28 14:49:37,AIT502,1.3536
3603,2015-12-28 14:49:34,2015-12-28 14:49:37,FIT201,1.3373
3604,2015-12-28 14:49:41,2015-12-28 14:49:41,FIT101,
3604,2015-12-28 14:49:41,2015-12-28 14:49:41,LIT101,
3604,2015-12-28 14:49:41,2015-12-28 14:49:41,MV101,
3604,2015-12-28 14:49:41,2015-12-28 14:49:41,P101,
3604,2015-12-28 14:49:41,2015-12-28 14:49:41,P102,
3605,2015-12-28 14:49:45,2015-12-28 14:49:45,FIT101,
3605,2015-12-28 14:49:45,2015-12-28 14:49:45,LIT101,
3605,2015-12-28 14:49:45,2015-12-28 14:49:45,MV101,
3605,2015-12-28 14:49:45,2015-12-28 14:49:45,P101,
3605,2015-12-28 14:49:45,2015-12-28 14:49:45,P102,
3606,2015-12-28 14:49:48,2015-12-28 14:49:48,FIT101,
3606,2015-12-28 14:49:48,2015-12-28 14:49:48,LIT101,
3606,2015-12-28 14:49:48,2015-12-28 14:49:48,MV101,
3606,2015-12-28 14:49:48,2015-12-28 14:49:48,P101,
3606,2015-12-28 14:49:48,2015-12-28 14:49:48,P102,
3607,2015-12-28 14:49:52,2015-12-28 14:49:55,AIT401,1.3514
3607,2015-12-28 14:49:52,2015-12-28 14:49:55,AIT402,1.2677
3607,2015-12-28 14:49:52,2015-12-28 14:49:55,FIT301,1.2493
3607,2015-12-28 14:49:52,2015-12-28 14:49:55,AIT504,1.2441
3607,2015-12-28 14:49:52,2015-12-28 14:49:55,AIT201,1.2104
3608,2015-12-28 14:49:57,2015-12-28 14:49:57,FIT101,
3608,2015-12-28 14:49:57,2015-12-28 14:49:57,LIT101,
3608,2015-12-28 14:49:57,2015-12-28 14:49:57,MV101,
3608,2015-12-28 14:49:57,2015-12-28 14:49:57,P101,
3608,2015-12-28 14:49:57,2015-12-28 14:49:57,P102,
3609,2015-12-28 14:49:59,2015-12-28 14:50:01,FIT502,1.5858
3609,2015-12-28 14:49:59,2015-12-28 14:50:01,PIT502,1.5425
3609,2015-12-28 14:49:59,2015-12-28 14:50:01,LIT401,1.3922
3609,2015-12-28 14:49:59,2015-12-28 14:50:01,AIT401,1.3119
3609,2015-12-28 14:49:59,2015-12-28 14:50:01,AIT202,1.2722
3610,2015-12-28 14:50:05,2015-12-28 14:50:07,AIT502,1.6597
3610,2015-12-28 14:50:05,2015-12-28 14:50:07,FIT601,1.4613
3610,2015-12-28 14:50:05,2015-12-28 14:50:07,DPIT301,1.4443
3610,2015-12-28 14:50:05,2015-12-28 14:50:07,LIT101,1.267
3610,2015-12-28 14:50:05,2015-12-28 14:50:07,PIT501,1.2611
3611,2015-12-28 14:50:18,2015-12-28 14:50:18,FIT101,
3611,2015-12-28 14:50:18,2015-12-28 14:50:18,LIT101,
3611,2015-12-28 14:50:18,2015-12-28 14:50:18,MV101,
3611,2015-12-28 14:50:18,2015-12-28 14:50:18,P101,
3611,2015-12-28 14:50:18,2015-12-28 14:50:18,P102,
3612,2015-12-28 14:50:23,2015-12-28 14:50:25,AIT501,1.7606
3612,2015-12-28 14:50:23,2015-12-28 14:50:25,FIT503,1.7215
3612,2015-12-28 14:50:23,2015-12-28 14:50:25,AIT201,1.5424
3612,2015-12-28 14:50:23,2015-12-28 14:50:25,FIT401,1.4612
3612,2015-12-28 14:50:23,2015-12-28 14:50:25,FIT504,1.4178
3613,2015-12-28 14:50:27,2015-12-28 14:50:27,FIT101,
3613,2015-12-28 14:50:27,2015-12-28 14:50:27,LIT101,
3613,2015-12-28 14:50:27,2015-12-28 14:50:27,MV101,
3613,2015-12-28 14:50:27,2015-12-28 14:50:27,P101,
3613,2015-12-28 14:50:27,2015-12-28 14:50:27,P102,
3614,2015-12-28 14:50:29,2015-12-28 14:50:29,FIT101,
3614,2015-12-28 14:50:29,2015-12-28 14:50:29,LIT101,
3614,2015-12-28 14:50:29,2015-12-28 14:50:29,MV101,
3614,2015-12-28 14:50:29,2015-12-28 14:50:29,P101,
3614,2015-12-28 14:50:29,2015-12-28 14:50:29,P102,
3615,2015-12-28 14:50:34,2015-12-28 14:50:35,AIT202,2.19
3615,2015-12-28 14:50:34,2015-12-28 14:50:35,AIT402,2.0117
3615,2015-12-28 14:50:34,2015-12-28 14:50:35,FIT201,1.7386
3615,2015-12-28 14:50:34,2015-12-28 14:50:35,FIT502,1.6025
3615,2015-12-28 14:50:34,2015-12-28 14:50:35,FIT504,1.5295
3616,2015-12-28 14:50:39,2015-12-28 14:50:41,FIT601,1.6418
3616,2015-12-28 14:50:39,2015-12-28 14:50:41,AIT503,1.505
3616,2015-12-28 14:50:39,2015-12-28 14:50:41,FIT301,1.309
3616,2015-12-28 14:50:39,2015-12-28 14:50:41,AIT501,1.2234
3616,2015-12-28 14:50:39,2015-12-28 14:50:41,AIT504,1.1819
3617,2015-12-28 14:50:53,2015-12-28 14:50:53,FIT101,
3617,2015-12-28 14:50:53,2015-12-28 14:50:53,LIT101,
3617,2015-12-28 14:50:53,2015-12-28 14:50:53,MV101,
3617,2015-12-28 14:50:53,2015-12-28 14:50:53,P101,
3617,2015-12-28 14:50:53,2015-12-28 14:50:53,P102,
3618,2015-12-28 14:50:56,2015-12-28 14:50:56,FIT101,
3618,2015-12-28 14:50:56,2015-12-28 14:50:56,LIT101,
3618,2015-12-28 14:50:56,2015-12-28 14:50:56,MV101,
3618,2015-12-28 14:50:56,2015-12-28 14:50:56,P101,
3618,2015-12-28 14:50:56,2015-12-28 14:50:56,P102,
3619,2015-12-28 14:51:01,2015-12-28 14:51:01,FIT101,
3619,2015-12-28 14:51:01,2015-12-28 14:51:01,LIT101,
3619,2015-12-28 14:51:01,2015-12-28 14:51:01,MV101,
3619,2015-12-28 14:51:01,2015-12-28 14:51:01,P101,
3619,2015-12-28 14:51:01,2015-12-28 14:51:01,P102,
3620,2015-12-28 14:51:06,2015-12-28 14:51:06,FIT101,
3620,2015-12-28 14:51:06,2015-12-28 14:51:06,LIT101,
3620,2015-12-28 14:51:06,2015-12-28 14:51:06,MV101,
3620,2015-12-28 14:51:06,2015-12-28 14:51:06,P101,
3620,2015-12-28 14:51:06,2015-12-28 14:51:06,P102,
3621,2015-12-28 14:51:09,2015-12-28 14:51:10,PIT503,1.8033
3621,2015-12-28 14:51:09,2015-12-28 14:51:10,LIT101,1.5447
3621,2015-12-28 14:51:09,2015-12-28 14:51:10,P205,1.4143
3621,2015-12-28 14:51:09,2015-12-28 14:51:10,P302,1.4142
3621,2015-12-28 14:51:09,2015-12-28 14:51:10,P404,1.4142
3622,2015-12-28 14:51:12,2015-12-28 14:51:12,FIT101,
3622,2015-12-28 14:51:12,2015-12-28 14:51:12,LIT101,
3622,2015-12-28 14:51:12,2015-12-28 14:51:12,MV101,
3622,2015-12-28 14:51:12,2015-12-28 14:51:12,P101,
3622,2015-12-28 14:51:12,2015-12-28 14:51:12,P102,
3623,2015-12-28 14:51:16,2015-12-28 14:51:18,AIT502,1.5893
3623,2015-12-28 14:51:16,2015-12-28 14:51:18,FIT601,1.5687
3623,2015-12-28 14:51:16,2015-12-28 14:51:18,PIT503,1.545
3623,2015-12-28 14:51:16,2015-12-28 14:51:18,LIT401,1.3294
3623,2015-12-28 14:51:16,2015-12-28 14:51:18,AIT202,1.2082
3624,2015-12-28 14:51:21,2015-12-28 14:51:21,FIT101,
3624,2015-12-28 14:51:21,2015-12-28 14:51:21,LIT101,
3624,2015-12-28 14:51:21,2015-12-28 14:51:21,MV101,
3624,2015-12-28 14:51:21,2015-12-28 14:51:21,P101,
3624,2015-12-28 14:51:21,2015-12-28 14:51:21,P102,
3625,2015-12-28 14:51:24,2015-12-28 14:51:24,FIT101,
3625,2015-12-28 14:51:24,2015-12-28 14:51:24,LIT101,
3625,2015-12-28 14:51:24,2015-12-28 14:51:24,MV101,
3625,2015-12-28 14:51:24,2015-12-28 14:51:24,P101,
3625,2015-12-28 14:51:24,2015-12-28 14:51:24,P102,
3626,2015-12-28 14:51:27,2015-12-28 14:51:28,PIT503,1.85
3626,2015-12-28 14:51:27,2015-12-28 14:51:28,FIT502,1.7769
3626,2015-12-28 14:51:27,2015-12-28 14:51:28,FIT301,1.7683
3626,2015-12-28 14:51:27,2015-12-28 14:51:28,AIT402,1.6147
3626,2015-12-28 14:51:27,2015-12-28 14:51:28,P603,1.4142
3627,2015-12-28 14:51:33,2015-12-28 14:51:35,DPIT301,1.7332
3627,2015-12-28 14:51:33,2015-12-28 14:51:35,FIT201,1.4875
3627,2015-12-28 14:51:33,2015-12-28 14:51:35,AIT201,1.3271
3627,2015-12-28 14:51:33,2015-12-28 14:51:35,PIT501,1.2263
3627,2015-12-28 14:51:33,2015-12-28 14:51:35,AIT203,1.1887
3628,2015-12-28 14:51:45,2015-12-28 14:51:45,FIT101,
