attack_id,source,target_stage,stealth_score,severity_score,cascade_potential,blindspot_score,attack_type,sensor_values,explanation_text,fix_rule
atk_01671,CGAN_P4,P4,0.24437195,0.0,0.0,0.977487787604332,Ghost Signal,"[0.646024227142334, 0.9435200095176697, 0.978509783744812, 0.023549646139144897, 0.9724185466766357, 0.9854640960693359, 0.9491468667984009, 0.5554207563400269, 0.38471150398254395, 0.9723964929580688, 0.9291793704032898, 0.06616407632827759, 0.8631966710090637, 0.10213947296142578, 0.4239952266216278, 0.1917198896408081, 0.14870423078536987, 0.1406216025352478, 0.35422980785369873, 0.35967588424682617, 0.16893106698989868, 0.2513286769390106, 0.9507684707641602, 0.9841055870056152, 0.986535370349884, 0.19910423457622528, 0.9956349730491638, 0.8014050722122192, 0.9928730130195618, 0.19792689383029938, 0.8169233798980713, 0.810187041759491, 0.9975698590278625, 0.8349237442016602, 0.9594329595565796, 0.03658071160316467, 0.007988721132278442, 0.8501871824264526, 0.02122291922569275, 0.5813236832618713, 0.12038129568099976, 0.9947200417518616, 0.8077872395515442, 0.1280660629272461, 0.018288463354110718, 0.8165239691734314, 0.9856430888175964, 0.9910023212432861, 0.8090800642967224, 0.7188146114349365, 0.9410699605941772]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01672,CGAN_P4,P4,0.25726688,0.0,0.0,1.029067561030388,Ghost Signal,"[0.4803617596626282, 0.9027408361434937, 0.9375572204589844, 0.0699748694896698, 0.9147852659225464, 0.7674759030342102, 0.9232438802719116, 0.6469638347625732, 0.49364545941352844, 0.9720048308372498, 0.9409183263778687, 0.09286960959434509, 0.8282883167266846, 0.07562300562858582, 0.4279485046863556, 0.08813485503196716, 0.12685710191726685, 0.083669513463974, 0.29503583908081055, 0.532248318195343, 0.38671207427978516, 0.35640260577201843, 0.9341081380844116, 0.9837847352027893, 0.9706534147262573, 0.9974185824394226, 0.9924919009208679, 0.0007426738739013672, 0.9840478301048279, 0.19788102805614471, 0.8339533805847168, 0.00852955598384142, 0.9958527684211731, 0.035314448177814484, 0.9717773199081421, 0.02176809310913086, 0.01980254054069519, 0.7843507528305054, 0.03377562761306763, 0.28011080622673035, 0.11626675724983215, 0.9923324584960938, 0.8481521010398865, 0.4898545742034912, 0.133231520652771, 0.8077124357223511, 0.9624650478363037, 0.9814679622650146, 0.8497918844223022, 0.713219940662384, 0.8654800653457642]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01673,CGAN_P4,P4,0.26819217,0.0,0.0,1.072768718004227,Ghost Signal,"[0.6136480569839478, 0.9359976053237915, 0.9539836645126343, 0.0452210009098053, 0.9371353387832642, 0.9799960851669312, 0.9416278600692749, 0.5632649660110474, 0.46692273020744324, 0.9603967070579529, 0.9072773456573486, 0.09471431374549866, 0.8496997356414795, 0.11439856886863708, 0.4319731891155243, 0.1399153172969818, 0.13499993085861206, 0.12993311882019043, 0.3898261785507202, 0.4129469096660614, 0.23165807127952576, 0.24696344137191772, 0.9205945730209351, 0.9753354787826538, 0.9711275696754456, 0.9985738396644592, 0.9929243922233582, 0.8030338287353516, 0.19201941788196564, 0.99752277135849, 0.01853848807513714, 0.018516017124056816, 0.19620464742183685, 0.8471486568450928, 0.9661741256713867, 0.030020207166671753, 0.013410240411758423, 0.8405019640922546, 0.03428149223327637, 0.478453665971756, 0.17816326022148132, 0.9928756952285767, 0.7457784414291382, 0.17003485560417175, 0.03824818134307861, 0.8365082740783691, 0.9560138583183289, 0.9788978099822998, 0.6833863258361816, 0.6782243251800537, 0.9235499501228333]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01674,CGAN_P4,P4,0.25141346,0.0,0.0,1.0056538879871368,Ghost Signal,"[0.6616812348365784, 0.9419100284576416, 0.9629119634628296, 0.030857950448989868, 0.9740159511566162, 0.9872063398361206, 0.9430335760116577, 0.6320903897285461, 0.4101467728614807, 0.9643999338150024, 0.9146448373794556, 0.107431560754776, 0.8480614423751831, 0.15624868869781494, 0.46978458762168884, 0.22105365991592407, 0.14893296360969543, 0.15963396430015564, 0.3866497874259949, 0.375511109828949, 0.13967379927635193, 0.2726518213748932, 0.93562912940979, 0.9781004190444946, 0.9754654765129089, 0.9988902807235718, 0.19458048045635223, 0.0033565820194780827, 0.9922116994857788, 0.9971016645431519, 0.8104822039604187, 0.8088962435722351, 0.19486117362976074, 0.054016198962926865, 0.974524736404419, 0.04272317886352539, 0.01276513934135437, 0.8492196798324585, 0.039994120597839355, 0.6280326843261719, 0.2256542146205902, 0.9899182319641113, 0.7652998566627502, 0.11126115918159485, 0.018492668867111206, 0.815628170967102, 0.9670189619064331, 0.9847790002822876, 0.7709824442863464, 0.7314999103546143, 0.9478597640991211]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01675,CGAN_P4,P4,0.2857185,0.0,0.0,1.1428739875555038,Ghost Signal,"[0.6002183556556702, 0.9040172100067139, 0.9583538770675659, 0.035996705293655396, 0.9339247345924377, 0.9705269932746887, 0.9412292242050171, 0.5759057998657227, 0.44134801626205444, 0.9582085013389587, 0.9050965309143066, 0.09468171000480652, 0.7903971672058105, 0.12275424599647522, 0.4981807768344879, 0.21726688742637634, 0.13635632395744324, 0.08435067534446716, 0.4121590554714203, 0.48339006304740906, 0.22532233595848083, 0.27076929807662964, 0.9347538948059082, 0.9816635847091675, 0.9754576683044434, 0.19896061718463898, 0.995235800743103, 0.8053558468818665, 0.18897190690040588, 0.9968569874763489, 0.017337912693619728, 0.018827933818101883, 0.19683854281902313, 0.8581247925758362, 0.9571774005889893, 0.041985392570495605, 0.012804776430130005, 0.8245880603790283, 0.040681034326553345, 0.3947090208530426, 0.14459285140037537, 0.9922266006469727, 0.7940200567245483, 0.14792758226394653, 0.030095309019088745, 0.9088927507400513, 0.9561132192611694, 0.9848659038543701, 0.690413773059845, 0.5283561944961548, 0.8987808227539062]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01676,CGAN_P4,P4,0.32091266,0.0,0.0,1.2836506962776184,Ghost Signal,"[0.43787598609924316, 0.8537978529930115, 0.9643207788467407, 0.07402998208999634, 0.8974100351333618, 0.9368994832038879, 0.918389081954956, 0.5892890691757202, 0.37649819254875183, 0.9503239393234253, 0.9109542965888977, 0.11605826020240784, 0.8710938692092896, 0.13338905572891235, 0.4857192933559418, 0.21092736721038818, 0.0749695897102356, 0.16679850220680237, 0.46610361337661743, 0.48239243030548096, 0.2072855532169342, 0.3052549958229065, 0.9423619508743286, 0.9765428900718689, 0.9608239531517029, 0.19862808287143707, 0.1923532783985138, 0.8033275008201599, 0.9768800139427185, 0.19674460589885712, 0.029695695266127586, 0.019538789987564087, 0.993703305721283, 0.06075779348611832, 0.921046793460846, 0.03190267086029053, 0.015729278326034546, 0.7922382354736328, 0.0644952654838562, 0.321407675743103, 0.15163037180900574, 0.9913564324378967, 0.62848961353302, 0.4289844036102295, 0.043923646211624146, 0.8556426763534546, 0.9658411741256714, 0.9779354333877563, 0.7955838441848755, 0.7300782203674316, 0.8011456727981567]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01677,CGAN_P4,P4,0.26991278,0.0,0.0,1.079651117324829,Ghost Signal,"[0.4974902272224426, 0.8870917558670044, 0.9325231313705444, 0.05969679355621338, 0.8921781778335571, 0.9506819248199463, 0.9527912139892578, 0.4726896286010742, 0.5544187426567078, 0.9587893486022949, 0.9189841747283936, 0.14221268892288208, 0.8035658597946167, 0.07221445441246033, 0.43747803568840027, 0.1534472107887268, 0.0954558253288269, 0.08383217453956604, 0.2921864688396454, 0.6121224164962769, 0.22710084915161133, 0.23936697840690613, 0.9427067041397095, 0.9861112833023071, 0.9732744693756104, 0.9990106225013733, 0.9965142011642456, 0.8032774925231934, 0.9896416664123535, 0.19802646338939667, 0.017933804541826248, 0.8115784525871277, 0.9952105283737183, 0.8441720008850098, 0.9716966152191162, 0.00901845097541809, 0.012375205755233765, 0.7988989949226379, 0.0499228835105896, 0.2748561203479767, 0.16000699996948242, 0.9936582446098328, 0.7336078882217407, 0.22000721096992493, 0.038050293922424316, 0.9186566472053528, 0.9409658908843994, 0.9813376665115356, 0.6994549036026001, 0.6244059205055237, 0.8431543111801147]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01678,CGAN_P4,P4,0.25458938,0.0,0.0,1.0183575004339218,Ghost Signal,"[0.6574984192848206, 0.9216749668121338, 0.9514205455780029, 0.04288336634635925, 0.9492108821868896, 0.9663050174713135, 0.9347192049026489, 0.4658981263637543, 0.43704521656036377, 0.962847113609314, 0.9156826734542847, 0.09541475772857666, 0.8999338746070862, 0.11404690146446228, 0.45302748680114746, 0.19297003746032715, 0.10517257452011108, 0.11452332139015198, 0.40312403440475464, 0.4363529682159424, 0.2140834629535675, 0.2068316638469696, 0.9476955533027649, 0.9793614745140076, 0.9855867624282837, 0.1992655098438263, 0.1958974003791809, 0.803335964679718, 0.9937229752540588, 0.19747988879680634, 0.01989614963531494, 0.012201356701552868, 0.9964521527290344, 0.8506419658660889, 0.972000241279602, 0.026234447956085205, 0.020322054624557495, 0.741400957107544, 0.027458369731903076, 0.4863835573196411, 0.11201596260070801, 0.9940013289451599, 0.8370950222015381, 0.12998303771018982, 0.04085037112236023, 0.895241379737854, 0.9466074705123901, 0.9786067008972168, 0.7952055931091309, 0.6828917860984802, 0.924378514289856]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01679,CGAN_P4,P4,0.25951344,0.0,0.0,1.0380537807941437,Ghost Signal,"[0.5129133462905884, 0.8699831962585449, 0.9743857383728027, 0.04084593057632446, 0.9210269451141357, 0.9621978998184204, 0.9416264295578003, 0.5507643222808838, 0.351211816072464, 0.9545868635177612, 0.9103716611862183, 0.08598095178604126, 0.8904125690460205, 0.1217140257358551, 0.590320885181427, 0.27553844451904297, 0.08378705382347107, 0.1315457820892334, 0.37422025203704834, 0.4539091885089874, 0.17260736227035522, 0.3444100618362427, 0.9399464130401611, 0.9807521104812622, 0.9816340804100037, 0.19941912591457367, 0.9933614730834961, 0.802618682384491, 0.989497184753418, 0.9977319836616516, 0.8399497866630554, 0.015608209185302258, 0.9959455132484436, 0.033781565725803375, 0.9404321312904358, 0.049984246492385864, 0.010886967182159424, 0.8058825731277466, 0.04681721329689026, 0.4436151683330536, 0.13964799046516418, 0.993908166885376, 0.7712940573692322, 0.2808687090873718, 0.03377768397331238, 0.9045475125312805, 0.9785850048065186, 0.9871717691421509, 0.7731410264968872, 0.6628841161727905, 0.8655722141265869]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01680,CGAN_P4,P4,0.3107956,0.0,0.0,1.2431824207305908,Ghost Signal,"[0.6216366291046143, 0.9354403018951416, 0.9740341305732727, 0.035490959882736206, 0.9439166188240051, 0.9628188014030457, 0.8851572871208191, 0.5856350660324097, 0.2705940902233124, 0.9575757384300232, 0.9210866093635559, 0.06677252054214478, 0.8731585144996643, 0.12216806411743164, 0.46561887860298157, 0.2597035765647888, 0.12349757552146912, 0.12834933400154114, 0.41294243931770325, 0.33469170331954956, 0.28612011671066284, 0.26225173473358154, 0.924288272857666, 0.9696606397628784, 0.986247181892395, 0.1980556845664978, 0.19234198331832886, 0.8027462959289551, 0.986168384552002, 0.1971467286348343, 0.8284892439842224, 0.8120197653770447, 0.19417695701122284, 0.05618419870734215, 0.9699004888534546, 0.06738036870956421, 0.02100968360900879, 0.83994060754776, 0.044054508209228516, 0.5454912781715393, 0.1598457396030426, 0.9924869537353516, 0.8805288076400757, 0.24663931131362915, 0.06397417187690735, 0.765682578086853, 0.9674296975135803, 0.9828309416770935, 0.7907639741897583, 0.748351514339447, 0.9508600234985352]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01681,CGAN_P4,P4,0.2855087,0.0,0.0,1.1420347541570663,Ghost Signal,"[0.6326230764389038, 0.9527087807655334, 0.9493198394775391, 0.03803238272666931, 0.9610865116119385, 0.9784606099128723, 0.9572359323501587, 0.5630456209182739, 0.5262212157249451, 0.9694870710372925, 0.9279640913009644, 0.06264129281044006, 0.8680801391601562, 0.07434636354446411, 0.55306077003479, 0.18741679191589355, 0.07892698049545288, 0.13840073347091675, 0.38745924830436707, 0.4364527463912964, 0.24700042605400085, 0.31646019220352173, 0.9228297472000122, 0.9827505350112915, 0.973617434501648, 0.9992001056671143, 0.19208106398582458, 0.0021518708672374487, 0.1943686157464981, 0.1983577162027359, 0.8231509923934937, 0.8151106238365173, 0.1945798248052597, 0.8412286043167114, 0.9788597822189331, 0.013115853071212769, 0.008981704711914062, 0.7995092868804932, 0.03291782736778259, 0.4511902630329132, 0.12820205092430115, 0.9956240653991699, 0.691266655921936, 0.15192654728889465, 0.02302652597427368, 0.9131807684898376, 0.9730311632156372, 0.9794427156448364, 0.7061941623687744, 0.6433776617050171, 0.8975152373313904]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01682,CGAN_P4,P4,0.344032,0.0,0.0,1.3761280477046969,Ghost Signal,"[0.5631062984466553, 0.9330808520317078, 0.9790611863136292, 0.03136071562767029, 0.9276950359344482, 0.969368577003479, 0.9301421642303467, 0.7679347395896912, 0.5025249123573303, 0.9430137872695923, 0.8906115293502808, 0.12715613842010498, 0.6632739305496216, 0.07160726189613342, 0.4278906583786011, 0.15305808186531067, 0.1290852129459381, 0.16727131605148315, 0.24355050921440125, 0.5877388715744019, 0.1921440064907074, 0.38232848048210144, 0.8866252899169922, 0.9811618328094482, 0.9424445629119873, 0.19797444343566895, 0.19073235988616943, 0.8013221025466919, 0.9843319058418274, 0.1986100673675537, 0.8229105472564697, 0.8067883253097534, 0.19406701624393463, 0.8320662975311279, 0.9540215730667114, 0.03294852375984192, 0.011029243469238281, 0.9282015562057495, 0.06168842315673828, 0.5161646008491516, 0.16671910881996155, 0.9828913807868958, 0.7042503356933594, 0.33561640977859497, 0.013424158096313477, 0.6812837719917297, 0.9873496294021606, 0.989617109298706, 0.7726254463195801, 0.7282394170761108, 0.8662757277488708]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01683,CGAN_P4,P4,0.25990438,0.0,0.0,1.039617583155632,Ghost Signal,"[0.6469816565513611, 0.9164623022079468, 0.9765506982803345, 0.03684428334236145, 0.9373697638511658, 0.969492495059967, 0.9408968687057495, 0.5697945356369019, 0.4676022529602051, 0.9637905359268188, 0.9168834090232849, 0.07267692685127258, 0.8374027013778687, 0.08813390135765076, 0.527142345905304, 0.1842508614063263, 0.08476945757865906, 0.08506330847740173, 0.38703396916389465, 0.510836660861969, 0.23697629570960999, 0.2870561480522156, 0.9254356622695923, 0.9891178607940674, 0.9846768379211426, 0.9994850158691406, 0.9947512745857239, 0.8024475574493408, 0.1886463165283203, 0.19878296554088593, 0.02124241553246975, 0.00811275839805603, 0.19640576839447021, 0.8405655026435852, 0.9576776027679443, 0.028210192918777466, 0.014633655548095703, 0.8508049249649048, 0.035542309284210205, 0.3677417039871216, 0.17761766910552979, 0.9945178627967834, 0.7773491144180298, 0.18820267915725708, 0.02915284037590027, 0.892457127571106, 0.964531660079956, 0.9883970022201538, 0.7829629778862, 0.6221536993980408, 0.9420430660247803]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01684,CGAN_P4,P4,0.25141442,0.0,0.0,1.0056576877832413,Ghost Signal,"[0.5574187636375427, 0.9210810661315918, 0.9653222560882568, 0.0626298189163208, 0.9404564499855042, 0.9011420011520386, 0.9406596422195435, 0.5729437470436096, 0.4017777442932129, 0.9718765020370483, 0.937462329864502, 0.09002140164375305, 0.8890354633331299, 0.08940747380256653, 0.3891774117946625, 0.11183598637580872, 0.15574336051940918, 0.105203777551651, 0.2686576545238495, 0.33881646394729614, 0.35764628648757935, 0.43594494462013245, 0.9237055778503418, 0.9804592728614807, 0.9767534732818604, 0.9957367777824402, 0.9936986565589905, 0.0013894379371777177, 0.1914307326078415, 0.19729284942150116, 0.02616136707365513, 0.8108759522438049, 0.9956914186477661, 0.034952253103256226, 0.9768204689025879, 0.025117337703704834, 0.011649489402770996, 0.8350281715393066, 0.034194350242614746, 0.5122700929641724, 0.10988953709602356, 0.991336464881897, 0.868829607963562, 0.3752206563949585, 0.0838249921798706, 0.7502179741859436, 0.9714810848236084, 0.9884620904922485, 0.8132660388946533, 0.7505145072937012, 0.8957556486129761]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01685,CGAN_P4,P4,0.2624709,0.0,0.0,1.0498835891485214,Ghost Signal,"[0.7106577157974243, 0.9042869806289673, 0.9587499499320984, 0.03157719969749451, 0.9619319438934326, 0.9901578426361084, 0.9603898525238037, 0.47279858589172363, 0.5659283399581909, 0.9642863273620605, 0.9153530597686768, 0.09589329361915588, 0.8740141987800598, 0.08574706315994263, 0.4912516176700592, 0.22282782196998596, 0.11688217520713806, 0.1228906512260437, 0.33869367837905884, 0.38476237654685974, 0.1704605519771576, 0.24865829944610596, 0.9060594439506531, 0.977818489074707, 0.976193904876709, 0.19928215444087982, 0.9955272078514099, 0.8026168942451477, 0.19439342617988586, 0.19826741516590118, 0.01521416287869215, 0.8075467944145203, 0.9947494864463806, 0.03373699262738228, 0.9628359079360962, 0.025334089994430542, 0.009098947048187256, 0.7842916250228882, 0.027315855026245117, 0.5959529876708984, 0.11750662326812744, 0.9927674531936646, 0.7151489853858948, 0.10396364331245422, 0.01917475461959839, 0.9079487323760986, 0.9739499092102051, 0.9869832396507263, 0.678286075592041, 0.5822890996932983, 0.8964764475822449]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01686,CGAN_P4,P4,0.24128574,0.0,0.0,0.9651429951190948,Ghost Signal,"[0.6771124005317688, 0.9238673448562622, 0.9496911764144897, 0.03548264503479004, 0.9615267515182495, 0.9751643538475037, 0.9531099200248718, 0.4748486578464508, 0.46126821637153625, 0.9630005955696106, 0.9272657036781311, 0.06777337193489075, 0.8525029420852661, 0.09616509079933167, 0.4940876066684723, 0.18147659301757812, 0.11915430426597595, 0.18471333384513855, 0.3227551281452179, 0.4001096487045288, 0.2545839250087738, 0.3033056855201721, 0.9060122966766357, 0.9826537370681763, 0.9763205647468567, 0.9982092380523682, 0.19413994252681732, 0.802409827709198, 0.9944243431091309, 0.9981761574745178, 0.025153279304504395, 0.8108811378479004, 0.9947873950004578, 0.03887327387928963, 0.9776700139045715, 0.023090392351150513, 0.015400588512420654, 0.8262336254119873, 0.03255388140678406, 0.5347110629081726, 0.1276555061340332, 0.9918044805526733, 0.8321319222450256, 0.1344086229801178, 0.03986284136772156, 0.8575040698051453, 0.9772088527679443, 0.9880555868148804, 0.7257629036903381, 0.5930541753768921, 0.891586184501648]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01687,CGAN_P4,P4,0.31341344,0.0,0.0,1.2536537647247314,Ghost Signal,"[0.6129456758499146, 0.8850483298301697, 0.9641398191452026, 0.0396401584148407, 0.955374002456665, 0.9762886762619019, 0.9386706352233887, 0.5046467185020447, 0.47935086488723755, 0.964539647102356, 0.893791139125824, 0.08321204781532288, 0.8901568651199341, 0.13698580861091614, 0.5042459964752197, 0.24898496270179749, 0.090198814868927, 0.12380760908126831, 0.41403037309646606, 0.38026782870292664, 0.18644651770591736, 0.24407371878623962, 0.9478085041046143, 0.97884202003479, 0.9822036027908325, 0.19932645559310913, 0.9939837455749512, 0.8027458786964417, 0.18538595736026764, 0.19648931920528412, 0.8284028768539429, 0.8138891458511353, 0.19639931619167328, 0.8398727178573608, 0.9310333728790283, 0.03097042441368103, 0.011225849390029907, 0.7638074159622192, 0.027436047792434692, 0.42305880784988403, 0.12228551506996155, 0.9946529865264893, 0.7777299880981445, 0.165542870759964, 0.02347242832183838, 0.8716529011726379, 0.9668822288513184, 0.9868127107620239, 0.7917743921279907, 0.662682831287384, 0.9026853442192078]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01688,CGAN_P4,P4,0.26102173,0.0,0.0,1.0440869629383087,Ghost Signal,"[0.6023620367050171, 0.9013194441795349, 0.9464718103408813, 0.04066592454910278, 0.9482690095901489, 0.9801954627037048, 0.9324086308479309, 0.5372840166091919, 0.5214995741844177, 0.9592849016189575, 0.9018673896789551, 0.11152857542037964, 0.7904344201087952, 0.09062650799751282, 0.414131224155426, 0.22544166445732117, 0.14893096685409546, 0.10812881588935852, 0.32413050532341003, 0.5128463506698608, 0.25146961212158203, 0.2632169723510742, 0.9278420805931091, 0.9792688488960266, 0.9736645221710205, 0.1982380598783493, 0.9957603216171265, 0.0037904500495642424, 0.9905907511711121, 0.19703570008277893, 0.01859878934919834, 0.8129473328590393, 0.9945494532585144, 0.04904140904545784, 0.9662619829177856, 0.020232319831848145, 0.012134015560150146, 0.8114295601844788, 0.04252585768699646, 0.47775283455848694, 0.12472105026245117, 0.992148220539093, 0.8133041858673096, 0.13956066966056824, 0.023237764835357666, 0.8717019557952881, 0.9687875509262085, 0.9876909255981445, 0.7181671857833862, 0.5753541588783264, 0.8521164059638977]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01689,CGAN_P4,P4,0.27869773,0.0,0.0,1.114790961146355,Ghost Signal,"[0.533592164516449, 0.881101131439209, 0.9509775638580322, 0.05017310380935669, 0.9300159811973572, 0.9517931938171387, 0.9294968843460083, 0.4822801351547241, 0.4131185710430145, 0.9611454010009766, 0.8840909004211426, 0.13984623551368713, 0.8677646517753601, 0.08773812651634216, 0.5740477442741394, 0.2769608497619629, 0.13877803087234497, 0.10533201694488525, 0.30650901794433594, 0.47295206785202026, 0.2050296664237976, 0.2782636880874634, 0.9326392412185669, 0.9797372817993164, 0.976822555065155, 0.998998761177063, 0.9933863282203674, 0.8018746972084045, 0.1920882761478424, 0.996736466884613, 0.03172476217150688, 0.8198408484458923, 0.995273232460022, 0.03917914628982544, 0.9554777145385742, 0.017407119274139404, 0.009522467851638794, 0.6619889736175537, 0.06210622191429138, 0.460968554019928, 0.094239741563797, 0.9935188293457031, 0.7248177528381348, 0.21695688366889954, 0.03067690134048462, 0.9138463735580444, 0.9759472608566284, 0.9838589429855347, 0.6946804523468018, 0.6545416116714478, 0.826621413230896]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01690,CGAN_P4,P4,0.24177289,0.0,0.0,0.9670915454626084,Ghost Signal,"[0.7394793629646301, 0.936150074005127, 0.9691916704177856, 0.023432761430740356, 0.9582433700561523, 0.9920040965080261, 0.9552865028381348, 0.4418773651123047, 0.37665343284606934, 0.965124249458313, 0.9186276197433472, 0.0632689893245697, 0.8732800483703613, 0.11847838759422302, 0.5308855175971985, 0.3390476107597351, 0.06958425045013428, 0.10849824547767639, 0.4226829409599304, 0.4609077274799347, 0.13753435015678406, 0.22482633590698242, 0.9581292271614075, 0.984912097454071, 0.985855221748352, 0.19974973797798157, 0.19598740339279175, 0.005311805289238691, 0.19302073121070862, 0.9982658624649048, 0.8183518052101135, 0.8148614764213562, 0.9966225028038025, 0.8490722179412842, 0.9613351821899414, 0.03582280874252319, 0.014075249433517456, 0.7674239873886108, 0.025772273540496826, 0.5103716254234314, 0.12009668350219727, 0.996085524559021, 0.790611207485199, 0.06214416027069092, 0.017627567052841187, 0.9509601593017578, 0.9622974395751953, 0.9865946769714355, 0.7358128428459167, 0.6202698349952698, 0.9372998476028442]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01691,CGAN_P4,P4,0.24817568,0.0,0.0,0.992702767252922,Ghost Signal,"[0.6963178515434265, 0.9414277076721191, 0.9827762842178345, 0.0193156898021698, 0.9562362432479858, 0.9844183921813965, 0.9441698789596558, 0.5872198343276978, 0.4135082960128784, 0.9631081819534302, 0.9277231693267822, 0.06127634644508362, 0.8646098375320435, 0.07783719897270203, 0.5313169956207275, 0.22176262736320496, 0.09385359287261963, 0.13171228766441345, 0.40460270643234253, 0.37418729066848755, 0.19969016313552856, 0.2586691379547119, 0.9190401434898376, 0.986303448677063, 0.9882614612579346, 0.19930697977542877, 0.194475457072258, 0.002644479274749756, 0.1916474550962448, 0.19866983592510223, 0.022112851962447166, 0.007439631503075361, 0.1964881718158722, 0.8288441300392151, 0.9642661213874817, 0.04445856809616089, 0.010748684406280518, 0.8935508728027344, 0.023669898509979248, 0.5188660025596619, 0.13674679398536682, 0.996508002281189, 0.8098098039627075, 0.1284821331501007, 0.018848061561584473, 0.8834346532821655, 0.9739556312561035, 0.9898322820663452, 0.7733814716339111, 0.6893011331558228, 0.9532180428504944]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
atk_01692,CGAN_P4,P4,0.3451727,0.0,0.0,1.3806907832622528,Ghost Signal,"[0.5942708849906921, 0.873664140701294, 0.9691098928451538, 0.047945380210876465, 0.9220641851425171, 0.9511897563934326, 0.9000753164291382, 0.544788658618927, 0.3324761986732483, 0.9424554109573364, 0.8887748122215271, 0.09673115611076355, 0.8110284805297852, 0.20259585976600647, 0.521144688129425, 0.2855716347694397, 0.1636686623096466, 0.16368243098258972, 0.42743489146232605, 0.35789647698402405, 0.2913956642150879, 0.3085026144981384, 0.9060392379760742, 0.9588237404823303, 0.9742121696472168, 0.19652977585792542, 0.9894139170646667, 0.8058270215988159, 0.17739973962306976, 0.19477009773254395, 0.04070068150758743, 0.022711707279086113, 0.9932776689529419, 0.054270435124635696, 0.9011521339416504, 0.11252480745315552, 0.0278642475605011, 0.8417006134986877, 0.051171451807022095, 0.5371977090835571, 0.17608702182769775, 0.985399603843689, 0.793215811252594, 0.2540471851825714, 0.05614340305328369, 0.7145058512687683, 0.9679092168807983, 0.9745845794677734, 0.7337136268615723, 0.6386710405349731, 0.8999960422515869]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P4,Auto-generated perimeter bounds tracking limits continuously.
